4;4;traite est en unite de compte;40000;40020; ;0;1063;20140501;D004;20140501;D004;0
4;4;traite est en unite de compte;40012;40020; ;0;1063;20140501;D004;20140501;D004;0
4;4;traite est en unite de compte;40013;40020; ;0;1063;20140501;D004;20140501;D004;0
4;4;traite est en unite de compte;40014;40020; ;0;1063;20140501;D004;20140501;D004;0
4;4;traite est en unite de compte;40020;40020; ;0;1063;20140501;D004;20140501;D004;0
4;4;traite est en unite de compte;40030;40020; ;0;1063;20140501;D004;20140501;D004;0
4;4;traite est en unite de compte;41000;40020; ;0;1063;20140501;D004;20140501;D004;0
4;4;traite est en unite de compte;41012;40020; ;0;1063;20140501;D004;20140501;D004;0
4;4;traite est en unite de compte;41013;40020; ;0;1063;20140501;D004;20140501;D004;0
4;4;traite est en unite de compte;41200;40020; ;0;1063;20140501;D004;20140501;D004;0
4;4;traite est en unite de compte;46030;40020; ;0;1063;20140501;D004;20140501;D004;0
4;4;traite est en unite de compte;49000;49010; ;0;1083;20140501;D004;20140501;D004;0
4;4;traite est en unite de compte;49010;49010; ;0;1083;20140501;D004;20140501;D004;0
4;4;traite est en unite de compte;49200;49010; ;0;1083;20140501;D004;20140501;D004;0
4;5;Ending Premium Reserves IFRS Adj LOB=31;41011;41011; ;0;1073;20140501;D004;20140501;D004;0
4;5;Ending Premium Reserves IFRS Adj LOB=31;40010;41011; ;0;1073;20140501;D004;20140501;D004;0
4;5;Ending Premium Reserves IFRS Adj LOB=31;40015;41011; ;0;1073;20140501;D004;20140501;D004;0
4;5;Ending Premium Reserves IFRS Adj LOB=31;40016;41011; ;0;1073;20140501;D004;20140501;D004;0
4;5;Ending Premium Reserves IFRS Adj LOB=31;40017;41011; ;0;1073;20140501;D004;20140501;D004;0
4;6;NAT>=30 for premium;10000;10100; ;0;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10000;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10002;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10003;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10004;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10005;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10007;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10010;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10020;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10100;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10102;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10110;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10140;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10260;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10360;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10400;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10500;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10510;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10520;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10530;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10700;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10720;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10800;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10006;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto Prime->surcomm;10710;12400; ;1;1010;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;40000;81200; ;1;1063;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;40012;81200; ;1;1063;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;40013;81200; ;1;1063;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;40014;81200; ;1;1063;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;40020;81200; ;1;1063;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;40030;81200; ;1;1063;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;41000;81200; ;1;1063;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;41012;81200; ;1;1063;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;41013;81200; ;1;1063;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;41200;81200; ;1;1063;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;46030;81200; ;1;1063;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;40100;81300; ;1;1064;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;40112;81300; ;1;1064;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;40113;81300; ;1;1064;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;40114;81300; ;1;1064;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;40120;81300; ;1;1064;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;40130;81300; ;1;1064;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;41100;81300; ;1;1064;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;41112;81300; ;1;1064;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;41113;81300; ;1;1064;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;41300;81300; ;1;1064;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;46130;81300; ;1;1064;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;40101;81300; ;1;1064;20140501;D004;20140501;D004;0
6;2;Retro auto 1063->2303;41101;81300; ;1;1064;20140501;D004;20140501;D004;0
6;2;Retro auto 1243->2323;42000;81400; ;1;1243;20140501;D004;20140501;D004;0
6;2;Retro auto 1243->2323;42002;81400; ;1;1243;20140501;D004;20140501;D004;0
6;2;Retro auto 1243->2323;42010;81400; ;1;1243;20140501;D004;20140501;D004;0
6;2;Retro auto 1243->2323;42020;81400; ;1;1243;20140501;D004;20140501;D004;0
6;2;Retro auto 1243->2323;42030;81400; ;1;1243;20140501;D004;20140501;D004;0
6;2;Retro auto 1243->2323;42040;81400; ;1;1243;20140501;D004;20140501;D004;0
6;2;Retro auto 1243->2323;42050;81400; ;1;1243;20140501;D004;20140501;D004;0
6;2;Retro auto 1243->2323;42060;81400; ;1;1243;20140501;D004;20140501;D004;0
6;2;Retro auto 1243->2323;42700;81400; ;1;1243;20140501;D004;20140501;D004;0
6;2;Retro auto 1243->2323;43600;81400; ;1;1243;20140501;D004;20140501;D004;0
6;2;Retro auto 1243->2323;44000;81400; ;1;1243;20140501;D004;20140501;D004;0
6;2;Retro auto 1243->2323;45000;81400; ;1;1243;20140501;D004;20140501;D004;0
6;2;Retro auto 1243->2323;45010;81400; ;1;1243;20140501;D004;20140501;D004;0
6;2;Retro auto 1244->2324;42100;81500; ;1;1244;20140501;D004;20140501;D004;0
6;2;Retro auto 1244->2324;42102;81500; ;1;1244;20140501;D004;20140501;D004;0
6;2;Retro auto 1244->2324;42110;81500; ;1;1244;20140501;D004;20140501;D004;0
6;2;Retro auto 1244->2324;42120;81500; ;1;1244;20140501;D004;20140501;D004;0
6;2;Retro auto 1244->2324;42130;81500; ;1;1244;20140501;D004;20140501;D004;0
6;2;Retro auto 1244->2324;42140;81500; ;1;1244;20140501;D004;20140501;D004;0
6;2;Retro auto 1244->2324;42150;81500; ;1;1244;20140501;D004;20140501;D004;0
6;2;Retro auto 1244->2324;42160;81500; ;1;1244;20140501;D004;20140501;D004;0
6;2;Retro auto 1244->2324;42800;81500; ;1;1244;20140501;D004;20140501;D004;0
6;2;Retro auto 1244->2324;43700;81500; ;1;1244;20140501;D004;20140501;D004;0
6;2;Retro auto 1244->2324;44100;81500; ;1;1244;20140501;D004;20140501;D004;0
6;2;Retro auto 1244->2324;45100;81500; ;1;1244;20140501;D004;20140501;D004;0
6;2;Retro auto 1244->2324;45110;81500; ;1;1244;20140501;D004;20140501;D004;0
6;2;Retro auto 1244->2324;42101;81500; ;1;1244;20140501;D004;20140501;D004;0
6;2;Retro auto 1244->2324;42111;81500; ;1;1244;20140501;D004;20140501;D004;0
6;2;Retro auto 1244->2324;42151;81500; ;1;1244;20140501;D004;20140501;D004;0
6;2;Retro auto 1244->2324;42801;81500; ;1;1244;20140501;D004;20140501;D004;0
