12;2;35;Iceland IPT;ICELAND IPT;;20020213 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;36;Luxembourg IPT;LUXEMBOURG IPT;;20020213 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;37;Danish IPT;DANISH IPT;;20030429 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;38;Slovenia IPT;SLOVENIA IPT;;20070523 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;39;Cyprus IPT;CYPRUS IPT;;20070523 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;40;Stamp duty;STAMP DUTY;;19970930 17:47:24.970;;1;1;1;0;1;0;0;1;0;1; 
12;2;42;Bulgarian IPT;Bulgarian IPT;;20100604 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;43;Malta IPT;Malta IPT;;20101117 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;44;Czech Republick IPT;Czech Rep IPT;;20121003 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;45;Estonia IPT;Estonia IPT;;20121003 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;46;Hungary IPT;Hungary IPT;;20121003 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;47;Latvia IPT;Latvia IPT;;20121003 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;48;Liechtenstein IPT;Liechtenstein IP;;20121003 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;49;Lithuania IPT;Lithuania IPT;;20121003 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;50;AID Tax;AIDS TAX;;19970930 17:47:25.173;;1;1;1;0;1;0;0;1;0;1; 
12;2;52;Norway IPT;Norway IPT;;20121003 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;53;Poland IPT;Poland IPT;;20121003 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;54;Romania IPT;Romania IPT;;20121003 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;55;Slovakia IPT;Slovakia IPT;;20121003 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;56;Sweden IPT;Sweden IPT;;20121003 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;60;Direct Taxes;Direct taxes;;20050601 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;70;Levy Taxes;Levy Taxes;;20100719 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
12;3;0;Fees (FAC);FEES FAC;;19970930 17:47:25.583;;1;1;1;0;1;0;0;0;0;0; 
12;4;0;Commission de Financement;Comm Financt;;20030416 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
12;5;0;closing cions on contribution;clos cions/cont;;20060512 00:00:00.000;;1;1;1;0;2;0;0;1;0;1; 
12;6;0;opening cions on contribution;clo cions/cont;;20060512 00:00:00.000;;1;1;1;0;2;0;0;1;0;1; 
13;0;0;F.E.T;F.E.T.;;19970930 17:47:25.973;;1;1;1;0;1;0;0;1;0;1; 
14;0;0;Brokerage;BROKERAGE;;19970930 17:47:26.386;;1;1;1;0;1;0;0;1;0;1; 
14;0;2;First Year Brokerage;First Year Brok;;20010406 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
14;0;3;Single Brokerage;Single Brokerage;;20010406 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
14;0;10;Reinstatement Premium Brokerage;REINST PR BROKER;;19970930 17:47:26.786;;1;1;1;0;1;0;0;1;0;1; 
14;1;0;Const Courtage à payer sur prime de rec. ou BC;END BROKERA/RRP;;19971013 09:14:09.613;;1;1;1;0;1;0;0;0;0;0; 
14;2;0;Lib. Courtage à payer sur prime de rec. ou BC;BEG BROKERA/RRP;;19971013 09:17:25.870;;1;1;2;0;1;0;0;0;0;0; 
14;2;1;Lib.Ouverture. Courtage à payer sur prime de rec. ou BC;BEGO BROKER/RRP;;19980325 00:00:00.000;;1;1;2;0;1;0;0;0;0;0; 
14;3;0;Financement Brokerage;Financt Brok;;20030416 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
14;3;2;Financement brokerage (1);Financt brok (1);;20120725 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
15;0;0;Treaty/Fac Profit Commission;PROFIT COMM;;19970930 17:47:27.170;;1;1;1;0;1;0;0;1;0;1; 
15;0;10;Treaty/Fac Loss Commission;LOSS COMM;;19970930 17:47:27.596;;1;1;1;0;1;0;0;1;0;1; 
15;0;20;Treaty Super Profit Commission;SUPER PROFIT COM;;19970930 17:47:27.773;;1;1;1;0;1;0;0;1;0;1; 
15;0;30;Original treaty Profit Commission;ORIG PROFIT COMM;;19970930 17:47:28.176;;1;1;1;0;1;0;0;1;0;1; 
15;0;40;Retro Treaty Profit Commission;RETRO PROFIT COM;;19970930 17:47:28.373;;1;1;1;0;1;1;1;1;0;1; 
15;0;50;TNP No Claim Bonus;NP NO CLM BONUS;;19970930 17:47:28.620;;1;1;1;0;1;0;0;1;0;1; 
15;0;60;FAC No Claim Bonus;FAC NO CLM BONUS;;19970930 17:47:28.996;;1;1;1;0;1;0;0;1;0;1; 
15;0;70;Subsidiary Profit Commission (not retroceded);SUBS PROFIT  COM;;19980424 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
15;0;80;Contingent Commission Direct;CONTING COM DIRE;;20060321 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
15;1;0;Other charges (underwriting and catastrophe funds);U/W & CAT FUND;;19970930 17:47:29.400;;1;1;1;0;1;0;0;1;0;1; 
15;1;10;Other charges treaty/Fac;OTHER CHARGES;;19970930 17:47:29.576;;1;1;1;0;1;0;0;1;0;1; 
15;1;20;Modco Reserve Adjustement;Modco Res Adj;;20010406 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
15;1;30;Modco Reserve Released;Modco Res Rel;;20010406 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
20;0;0;Paid Claims;PAID CLAIMS;;19970930 17:47:30.576;;1;1;1;0;1;0;0;1;0;1; 
20;0;2;Death benefits Paid-Annuities;Death benefits-P;;20010406 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
20;0;3;ModCo Reserves;ModCo Res;;20120723 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
20;0;4;Modco Reserves IC;Modco Res IC;;20120820 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
20;0;5;Modco Reserves GAAP Adjustement;Modco GAAP Adj;;20130327 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
20;0;10;Annuity;ANNUITY;;19970930 17:47:30.990;;1;1;1;30;1;0;0;1;0;1; 
20;0;12;Payments on Supplemental Consideration with Life;Paym with Life;;20010406 00:00:00.000;;1;1;1;30;1;0;0;1;0;1; 
20;0;13;Payments on Supplemental Consideration without Life;Paym without Lif;;20010406 00:00:00.000;;1;1;1;30;1;0;0;1;0;1; 
