1;41;2;0;66;20140108;D004;0
1;41;3;0;67;20140108;D004;0
0;41;4;0;57;20140108;D004;0
0;41;5;0;0;20140108;D004;0
0;41;6;1;0;20140108;D004;0
0;41;6;2;0;20140108;D004;0
0;41;6;3;0;20140108;D004;0
0;41;6;4;0;20140108;D004;0
0;41;6;5;0;20140108;D004;0
0;41;6;11;0;20140108;D004;0
0;41;6;12;0;20140108;D004;0
0;41;6;13;0;20140108;D004;0
0;41;6;14;0;20140108;D004;0
0;41;6;15;0;20140108;D004;0
1;41;8;0;68;20140108;D004;0
1;41;9;0;69;20140108;D004;0
0;41;9;1;0;20140108;D004;0
3;42;0;0;38;20140108;D004;0
3;42;0;2;40;20140108;D004;0
3;42;0;10;42;20140108;D004;0
3;42;0;20;44;20140108;D004;0
3;42;0;30;46;20140108;D004;0
3;42;0;40;48;20140108;D004;0
3;42;0;50;50;20140108;D004;0
0;42;0;52;0;20140108;D004;0
3;42;0;60;52;20140108;D004;0
0;42;0;80;0;20140108;D004;0
0;42;0;90;0;20140108;D004;0
0;42;0;92;0;20140108;D004;0
3;42;1;0;39;20140108;D004;0
3;42;1;1;-;20140108;D004;0
3;42;1;2;41;20140108;D004;0
3;42;1;10;43;20140108;D004;0
3;42;1;11;-;20140108;D004;0
3;42;1;20;45;20140108;D004;0
3;42;1;30;47;20140108;D004;0
3;42;1;40;49;20140108;D004;0
0;42;1;41;0;20140108;D004;0
3;42;1;50;51;20140108;D004;0
3;42;1;51;-;20140108;D004;0
3;42;1;60;53;20140108;D004;0
0;42;1;61;0;20140108;D004;0
0;42;1;80;0;20140108;D004;0
0;42;1;81;0;20140108;D004;0
0;42;1;90;0;20140108;D004;0
0;42;1;91;0;20140108;D004;0
0;42;3;0;0;20140108;D004;0
0;42;3;10;0;20140108;D004;0
0;42;4;0;0;20140108;D004;0
0;42;4;1;0;20140108;D004;0
0;42;4;10;0;20140108;D004;0
0;42;4;11;0;20140108;D004;0
0;42;6;1;0;20140108;D004;0
0;42;6;2;0;20140108;D004;0
