UAT;ubas;20200307;GO;TRTD0070;TRTD0071;45;EXECKSH;2020/03/05 03:45:03;2020/03/05 03:45:03;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;40;EXECKSH;2020/03/05 03:45:03;2020/03/05 03:45:03;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;10;BCPOUTMULTI;2020/03/05 03:45:01;2020/03/05 03:45:03;0:00:02;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;50;EXECKSH;2020/03/05 03:45:03;2020/03/05 03:45:03;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;35;EXECKSH;2020/03/05 03:45:03;2020/03/05 03:45:03;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;55;SORT;2020/03/05 03:45:03;2020/03/05 03:45:03;0:00:00;1;1;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;30;PKZIP;2020/03/05 03:45:03;2020/03/05 03:45:03;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;60;RMFIL;2020/03/05 03:45:03;2020/03/05 03:45:03;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;25;EXECKSH;2020/03/05 03:45:03;2020/03/05 03:45:03;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;15;SORT;2020/03/05 04:00:07;2020/03/05 04:00:07;0:00:00;7;6;0;1;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;45;EXECKSH;2020/03/05 04:00:07;2020/03/05 04:00:07;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;40;EXECKSH;2020/03/05 04:00:07;2020/03/05 04:00:07;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;10;BCPOUTMULTI;2020/03/05 04:00:06;2020/03/05 04:00:07;0:00:01;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;50;EXECKSH;2020/03/05 04:00:07;2020/03/05 04:00:07;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;35;EXECKSH;2020/03/05 04:00:07;2020/03/05 04:00:07;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;55;SORT;2020/03/05 04:00:07;2020/03/05 04:00:08;0:00:01;1;1;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;30;PKZIP;2020/03/05 04:00:07;2020/03/05 04:00:07;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;60;RMFIL;2020/03/05 04:00:08;2020/03/05 04:00:21;0:00:13;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;25;EXECKSH;2020/03/05 04:00:07;2020/03/05 04:00:07;0:00:00;;;;;20200307
UAT;ubas;20200304;GO;ESDJ1010;ESEH1103;150;SORT;2020/03/05 04:01:58;2020/03/05 04:01:58;0:00:00;4546;4546;;;20200307
UAT;ubas;20200304;GO;ESDJ1010;ESEH1103;300;ESTC2032.exe;2020/03/05 04:01:59;2020/03/05 04:01:59;0:00:00;;;;;20200307
UAT;ubas;20200304;GO;ESDJ1010;ESEH1103;030;SORT;2020/03/05 04:01:55;2020/03/05 04:01:56;0:00:01;0;0;;;20200307
UAT;ubas;20200304;GO;ESDJ1010;ESEH1101;55;ESTC0104.exe;2020/03/05 04:01:37;2020/03/05 04:01:41;0:00:04;;;;;20200307
UAT;ubas;20200304;GO;ESDJ1010;ESEH1103;200;ESTC2041.exe;2020/03/05 04:01:58;2020/03/05 04:01:58;0:00:00;;;;;20200307
UAT;ubas;20200304;GO;ESDJ1010;ESEH1101;95;ESTC0103.exe;2020/03/05 04:01:43;2020/03/05 04:01:54;0:00:11;;;;;20200307
UAT;ubas;20200304;GO;ESDJ1010;ESEH1101;20;SORT;2020/03/05 04:01:31;2020/03/05 04:01:31;0:00:00;35478;35478;;;20200307
UAT;ubas;20200304;GO;ESDJ1010;ESEH1103;070;SORT;2020/03/05 04:01:58;2020/03/05 04:01:58;0:00:00;579;579;;;20200307
