component;Delivery revision;SPIRA;Label;Deploy;delivery date;Spot number;OTS Revision;SPOC revision;Error Type;user;dev revision;dev date;deploy date;csv revision
oest/cmd/ESID3027I.cmd;;100519;SPIRA: 82673 separation des contrats Quaterly des contrats Yearly dans le traitement retro intern;CT;14/10/2021 11:53;;Repo_202110141215Repo_202110141547Repo_202110141647Repo_202110141731Repo_202110151047Repo_202110151115Repo_202110181742Repo_202110190815Repo_202110191015Repo_202110191631Repo_202110191831Repo_202110201015Repo_202110201115Repo_202110201315Repo_202110201431Repo_202110201447Repo_202110201615Repo_202110201731Repo_202110201747Repo_202110201815Repo_202110211015Repo_202110211747Repo_202110221247Repo_202110250815Repo_202110251515Repo_202110251747Repo_202110261115Repo_202110261215Repo_202110261315Repo_202110261515Repo_202110270947Repo_202110271015Repo_202110271031Repo_202110271047Repo_202110271715Repo_202110271915Repo_202110280815Repo_202110280931Repo_202110281131Repo_202110281215Repo_202110281447Repo_202110281647Repo_202111020947Repo_202111021215Repo_202111021231Repo_202111021247Repo_202111021331Repo_202111021431Repo_202111021547Repo_202111021731Repo_202111031031Repo_202111031215Repo_202111031415Repo_202111031547Repo_202111031715Repo_202111031747Repo_202111031815Repo_202111031915Repo_202111041015Repo_202111041147Repo_202111041415Repo_202111041515Repo_202111041715Repo_202111041731Repo_202111041747Repo_202111041915Repo_202111041931Repo_202111050915Repo_202111051131Repo_202111051215Repo_202111051247Repo_202111051715Repo_202111051747Repo_202111061015Repo_202111090947Repo_202111091015Repo_202111091031Repo_202111091615Repo_202111101647Repo_202111151015Repo_202111151547Repo_202111161447Repo_202111161531Repo_202111171031Repo_202111171115Repo_202111171531Repo_202111171915Repo_202111182015Repo_202111191231Repo_202111221147Repo_202111221815Repo_202111230815Repo_202111231215Repo_202111231731Repo_202111241015Repo_202111241047Repo_202111241215Repo_202111241231Repo_202111241615Repo_202111241631Repo_202111250915Repo_202111251215Repo_202111251431Repo_202111251615Repo_202111261047Repo_202111290847Repo_202111291047Repo_202111300931Repo_202112011115Repo_202112020947Repo_202112021031Repo_202112021547Repo_202112021747Repo_202112031115Repo_202112060931Repo_20211207154700Repo_20211208141500Repo_20211208164700Repo_20211209091500Repo_20211209141500Repo_20211210111500Repo_20211210123100Repo_20211213111500Repo_20211214161500Repo_20211214164700Repo_20211214173126Repo_20211214181500Repo_20211214184700Repo_20211215081500Repo_20211215131500Repo_20211215171500Repo_20211216114700Repo_20211216141500Repo_20211216161500Repo_20211216174700Repo_20211217101500Repo_20211222130100Repo_20211223151600Repo_20211223153100Repo_20211223180100Repo_20211224104600Repo_20211224143102Repo_20211224153100Repo_20211224161600Repo_20211227204600Repo_20211228151600Repo_20211228181602Repo_20211229160100Repo_20211230134600Repo_20220104130100Repo_20220104153103Repo_20220105164600Repo_20220105173123Repo_20220105194600Repo_20220106090100Repo_20220106094600Repo_20220106100100Repo_20220106170100Repo_20220107120100Repo_20220107134600Repo_20220107171600Repo_20220107174600Repo_20220107180100Repo_20220110094600Repo_20220110143103Repo_20220110180100Repo_20220111120100Repo_20220111143100Repo_20220111150100Repo_20220111163100Repo_20220111164600Repo_20220112153842Repo_20220112164600Repo_20220112171600Repo_20220113154600Repo_20220113160100Repo_20220113163103Repo_20220113164600Repo_20220113180100Repo_20220113184600Repo_20220113190100Repo_20220114090100Repo_20220114120100Repo_20220114121600Repo_20220117111600Repo_20220117120100Repo_20220117160100Repo_20220117171600Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100;;;U008291;525776;08/10/2021 18:18;;535189;
oest/cmd/ESID3702A.cmd;535267;91532;SPIRA: 91532 SPIRA : 91532  Bug Fix : Taille Syncsort REPORT_3L;CE;2022/01/21 14:41;;;;;U006596;533939;2022-01-10 20:29:26 ;;;
oest/cmd/ESID3810.cmd;532695;101025;SPIRA: 101025 Copy from 3K_DELIVERY;CT;23/12/2021 15:18;;Repo_20211223153100Repo_20211223180100Repo_20211224104600Repo_20211224143102Repo_20211224153100Repo_20211224161600Repo_20211227204600Repo_20211228151600Repo_20211228181602Repo_20211229160100Repo_20211230134600Repo_20220104130100Repo_20220104153103Repo_20220105164600Repo_20220105173123Repo_20220105194600Repo_20220106090100Repo_20220106094600Repo_20220106100100Repo_20220106170100Repo_20220107120100Repo_20220107134600Repo_20220107171600Repo_20220107174600Repo_20220107180100Repo_20220110094600Repo_20220110143103Repo_20220110180100Repo_20220111120100Repo_20220111143100Repo_20220111150100Repo_20220111163100Repo_20220111164600Repo_20220112153842Repo_20220112164600Repo_20220112171600Repo_20220113154600Repo_20220113160100Repo_20220113163103Repo_20220113164600Repo_20220113180100Repo_20220113184600Repo_20220113190100Repo_20220114090100Repo_20220114120100Repo_20220114121600Repo_20220117111600Repo_20220117120100Repo_20220117160100Repo_20220117171600Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;U004311;532691;21/12/2021 12:21;;535225;
oest/cmd/ESID3820.cmd;535105;96729;SPIRA: 96729 SPIRA 96729 : JYP : delta posting with granularity updates;CE;2022/01/20 17:32;;;;;U007314;535104;2022-01-20 17:30:12 ;;;
oest/cmd/ESID3820.cmd;535148;96729;SPIRA: 96729 SPIRA 96729 : JYP : update product code on deltaposting file;CT;21/01/2022 09:13;;Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;U007314;535147;21/01/2022 09:12;;535225;
oest/cmd/ESID3821.cmd;535107;96729;SPIRA: 96729 SPIRA 96729 : JYP : delta posting with granularity updates;CE;2022/01/20 17:33;;;;;U007314;535104;2022-01-20 17:30:12 ;;;
oest/cmd/ESID3821.cmd;535150;96729;SPIRA: 96729 SPIRA 96729 : JYP : update product code on deltaposting file;CT;21/01/2022 09:14;;Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;U007314;535147;21/01/2022 09:12;;535225;
oest/cmd/ESID3821.cmd;535285;96729;SPIRA: 96729 SPIRA 96729 : JYP : granularity apply on deltaposting IFRS4;CE;2022/01/21 15:31;;;;;U007314;535284;2022-01-21 15:29:46 ;;;
oest/cmd/ESID3821.cmd;535298;96729;SPIRA: 96729 SPIRA 96729 : JYP : do not remove SAP IDs; to do on CAP side in DELTA chain;CE;2022/01/21 16:12;;;;;U007314;535297;2022-01-21 16:11:16 ;;
oest/cmd/ESID3822.cmd;535109;96729;SPIRA: 96729 SPIRA 96729 : JYP : delta posting with granularity updates;CT;20/01/2022 17:33;;Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;U007314;535104;20/01/2022 17:30;;535225;
oest/cmd/ESID3822.cmd;535287;96729;SPIRA: 96729 SPIRA 96729 : JYP : granularity apply on deltaposting IFRS4;CE;2022/01/21 15:31;;;;;U007314;535284;2022-01-21 15:29:46 ;;;
oest/cmd/ESID3860.cmd;535076;96729;SPIRA: 96729 SPIRA 96729 DElta posting I4I;TBC;20/01/2022 16:21;;;;;frdev14;535062;20/01/2022 16:19;;535225;
oest/cmd/ESID3861.cmd;535073;96729;SPIRA: 96729 SPIRA 96729 DElta posting I4I;TBC;20/01/2022 16:21;;;;;frdev14;535062;20/01/2022 16:19;;535225;
oest/cmd/ESID8700.cmd;532695;101025;SPIRA: 101025 Copy from 3K_DELIVERY;CE;2021/12/23 15:18;;;;;U004311;532691;2021-12-21 12:21:01 ;;;
oest/cmd/ESID8700.cmd;534734;101622;SPIRA: 101622 SPIRA 101622 : Mr JYP : update I17PRODCOD_CT for more files; for each closing;CE;2022/01/18 16:03;;;;;U007314;534727;2022-01-18 15:59:31 ;;
oest/cmd/ESID8700.cmd;534898;101622;SPIRA: 101622 SPIRA 101622 : JYP revert previous changes;CT;19/01/2022 16:42;;Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;U007314;534897;19/01/2022 16:39;;535225;
oest/cmd/ESIJ0792.cmd;530430;99765;SPIRA: 99765 sbehague - 99765;Y;24/11/2021 09:48;;Repo_202111241215Repo_202111241231Repo_202111241615Repo_202111241631Repo_202111250915Repo_202111251215Repo_202111251431Repo_202111251615Repo_202111261047Repo_202111290847Repo_202111291047Repo_202111300931Repo_202112011115Repo_202112020947Repo_202112021031Repo_202112021547Repo_202112021747Repo_202112031115Repo_202112060931Repo_20211207154700Repo_20211208141500Repo_20211208164700Repo_20211209091500Repo_20211209141500Repo_20211210111500Repo_20211210123100Repo_20211213111500Repo_20211214161500Repo_20211214164700Repo_20211214173126Repo_20211214181500Repo_20211214184700Repo_20211215081500Repo_20211215131500Repo_20211215171500Repo_20211216114700Repo_20211216141500Repo_20211216161500Repo_20211216174700Repo_20211217101500;;;U001243;530429;23/11/2021 17:24;;532755;
oest/cmd/ESIJ0792.cmd;533362;99765;SPIRA: 99765 sbehague - spira 99765 - retour arri?\195?\168re sur contr?\195?\180le montant ?\195?\160 0;CE;2022/01/05 16:27;;;;;U001243;533355;2022-01-05 16:19:50 ;;;
oest/cmd/ESIJ0792.cmd;533381;99765;SPIRA: 99765 sbehague - spira 99765;CE;2022/01/05 17:20;;;;;U001243;533378;2022-01-05 17:16:57 ;;;
oest/cmd/ESIJ0792.cmd;533983;99765;SPIRA: 99765 sbehague - spira 99765;CE;2022/01/11 12:00;;;;;U001243;533982;2022-01-11 11:59:45 ;;;
oest/cmd/ESIJ0792.cmd;534346;99765;SPIRA: 99765 sbehague - spira 99765;CT;13/01/2022 17:50;;Repo_20220113180100Repo_20220113184600Repo_20220113190100Repo_20220114090100Repo_20220114120100Repo_20220114121600Repo_20220117111600Repo_20220117120100Repo_20220117160100Repo_20220117171600Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;U001243;534345;13/01/2022 17:49;;535225;
oest/cmd/ESIJ0792.cmd;;99765;SPIRA: 99765 sbehague - 99765;CT;24/11/2021 09:48;;Repo_202111241215Repo_202111241231Repo_202111241615Repo_202111241631Repo_202111250915Repo_202111251215Repo_202111251431Repo_202111251615Repo_202111261047Repo_202111290847Repo_202111291047Repo_202111300931Repo_202112011115Repo_202112020947Repo_202112021031Repo_202112021547Repo_202112021747Repo_202112031115Repo_202112060931Repo_20211207154700Repo_20211208141500Repo_20211208164700Repo_20211209091500Repo_20211209141500Repo_20211210111500Repo_20211210123100Repo_20211213111500Repo_20211214161500Repo_20211214164700Repo_20211214173126Repo_20211214181500Repo_20211214184700Repo_20211215081500Repo_20211215131500Repo_20211215171500Repo_20211216114700Repo_20211216141500Repo_20211216161500Repo_20211216174700Repo_20211217101500Repo_20211222130100;;;U001243;530429;23/11/2021 17:24;;532784;
oest/cmd/ESIJ0813.cmd;530138;98809;SPIRA: 98809 #98809# replace sendmail command with SENDMAIL function;Y;25/11/2021 11:21;;Repo_202111300931Repo_202112011115Repo_202112020947Repo_202112021031Repo_202112021547Repo_202112021747Repo_202112031115Repo_202112060931Repo_20211207154700Repo_20211208141500Repo_20211208164700Repo_20211209091500Repo_20211209141500Repo_20211210111500Repo_20211210123100Repo_20211213111500Repo_20211214161500Repo_20211214164700Repo_20211214173126Repo_20211214181500Repo_20211214184700Repo_20211215081500Repo_20211215131500Repo_20211215171500Repo_20211216114700Repo_20211216141500Repo_20211216161500Repo_20211216174700Repo_20211217101500;;;U008291;530132;19/11/2021 11:47;;532755;
oest/cmd/ESIJ0813.cmd;532695;98809;SPIRA: 98809 #98809# replace sendmail command with SENDMAIL function;CT;25/11/2021 11:21;;Repo_202111300931Repo_202112011115Repo_202112020947Repo_202112021031Repo_202112021547Repo_202112021747Repo_202112031115Repo_202112060931Repo_20211207154700Repo_20211208141500Repo_20211208164700Repo_20211209091500Repo_20211209141500Repo_20211210111500Repo_20211210123100Repo_20211213111500Repo_20211214161500Repo_20211214164700Repo_20211214173126Repo_20211214181500Repo_20211214184700Repo_20211215081500Repo_20211215131500Repo_20211215171500Repo_20211216114700Repo_20211216141500Repo_20211216161500Repo_20211216174700Repo_20211217101500Repo_20211222130100Repo_20211223151600Repo_20211223153100Repo_20211223180100Repo_20211224104600Repo_20211224143102Repo_20211224153100Repo_20211224161600Repo_20211227204600Repo_20211228151600Repo_20211228181602Repo_20211229160100Repo_20211230134600Repo_20220104130100Repo_20220104153103Repo_20220105164600Repo_20220105173123Repo_20220105194600Repo_20220106090100Repo_20220106094600Repo_20220106100100Repo_20220106170100Repo_20220107120100Repo_20220107134600Repo_20220107171600Repo_20220107174600Repo_20220107180100Repo_20220110094600Repo_20220110143103Repo_20220110180100Repo_20220111120100Repo_20220111143100Repo_20220111150100Repo_20220111163100Repo_20220111164600Repo_20220112153842Repo_20220112164600Repo_20220112171600Repo_20220113154600Repo_20220113160100Repo_20220113163103Repo_20220113164600Repo_20220113180100Repo_20220113184600Repo_20220113190100Repo_20220114090100Repo_20220114120100Repo_20220114121600Repo_20220117111600Repo_20220117120100Repo_20220117160100Repo_20220117171600Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;U008291;530132;19/11/2021 11:47;;535225;
oest/cmd/ESIJ0813.cmd;;98809;SPIRA: 98809 #98809# replace sendmail command with SENDMAIL function;CT;25/11/2021 11:21;;Repo_202111300931Repo_202112011115Repo_202112020947Repo_202112021031Repo_202112021547Repo_202112021747Repo_202112031115Repo_202112060931Repo_20211207154700Repo_20211208141500Repo_20211208164700Repo_20211209091500Repo_20211209141500Repo_20211210111500Repo_20211210123100Repo_20211213111500Repo_20211214161500Repo_20211214164700Repo_20211214173126Repo_20211214181500Repo_20211214184700Repo_20211215081500Repo_20211215131500Repo_20211215171500Repo_20211216114700Repo_20211216141500Repo_20211216161500Repo_20211216174700Repo_20211217101500Repo_20211222130100Repo_20211223151600Repo_20211223153100Repo_20211223180100Repo_20211224104600Repo_20211224143102Repo_20211224153100Repo_20211224161600Repo_20211227204600Repo_20211228151600Repo_20211228181602Repo_20211229160100Repo_20211230134600Repo_20220104130100Repo_20220104153103Repo_20220105164600Repo_20220105173123Repo_20220105194600Repo_20220106090100Repo_20220106094600Repo_20220106100100Repo_20220106170100Repo_20220107120100Repo_20220107134600Repo_20220107171600Repo_20220107174600Repo_20220107180100Repo_20220110094600Repo_20220110143103Repo_20220110180100Repo_20220111120100Repo_20220111143100Repo_20220111150100Repo_20220111163100Repo_20220111164600Repo_20220112153842Repo_20220112164600Repo_20220112171600Repo_20220113154600Repo_20220113160100Repo_20220113163103Repo_20220113164600Repo_20220113180100Repo_20220113184600Repo_20220113190100Repo_20220114090100Repo_20220114120100Repo_20220114121600Repo_20220117111600Repo_20220117120100Repo_20220117160100Repo_20220117171600Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100;;;U008291;530132;19/11/2021 11:47;;535189;
oest/cmd/ESPD0061.cmd;533004;99667;SPIRA: 99667 SPIRA 99667 PARM_BOOKINGPREV_D replaced by PARM_EBSPSTOMGEN_PREV_D;CT;29/12/2021 15:54;;Repo_20211229160100Repo_20211230134600Repo_20220104130100Repo_20220104153103Repo_20220105164600Repo_20220105173123Repo_20220105194600Repo_20220106090100Repo_20220106094600Repo_20220106100100Repo_20220106170100Repo_20220107120100Repo_20220107134600Repo_20220107171600Repo_20220107174600Repo_20220107180100Repo_20220110094600Repo_20220110143103Repo_20220110180100Repo_20220111120100Repo_20220111143100Repo_20220111150100Repo_20220111163100Repo_20220111164600Repo_20220112153842Repo_20220112164600Repo_20220112171600Repo_20220113154600Repo_20220113160100Repo_20220113163103Repo_20220113164600Repo_20220113180100Repo_20220113184600Repo_20220113190100Repo_20220114090100Repo_20220114120100Repo_20220114121600Repo_20220117111600Repo_20220117120100Repo_20220117160100Repo_20220117171600Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;U010890;533000;29/12/2021 15:48;;535225;
oest/cmd/ESPD1801.cmd;535270;91532;SPIRA: 91532 SPIRA : 91532  Bug Fix : Taille Syncsort REPORT_3L;CE;2022/01/21 14:41;;;;;U006596;533932;2022-01-10 20:29:08 ;;;
oest/cmd/ESPD2050.cmd;532695;101295;SPIRA: 101295 Copy from 3K_DELIVERY;CE;2022/01/21 10:48;;;;;U004311;532691;2021-12-21 12:21:01 ;;;
oest/cmd/ESPD2050.cmd;535207;101295;SPIRA: 101295 Copy la version 3K;CT;21/01/2022 11:11;;Repo_20220121111600;;;frdev11;535204;21/01/2022 11:10;;535225;
oest/cmd/ESPD3802.cmd;533845;101272;SPIRA: 101272 101272 EBS - Life calculation undue V2;CE;2022/01/10 17:52;;;;;U010890;533837;2022-01-10 17:32:56 ;;;
oest/cmd/ESPD3802.cmd;534148;101272;SPIRA: 101272 SPIRA 101272 new EST_FESB;CE;2022/01/12 15:02;;;;;U010890;534147;2022-01-12 15:02:04 ;;;
oest/cmd/ESPD3802.cmd;534297;101272;SPIRA: 101272 REVERT 101272;CE;2022/01/13 15:31;;;;;U010890;534295;2022-01-13 15:28:49 ;;;
oest/cmd/ESPD3802.cmd;534361;101272;SPIRA: 101272 SPIRA 101272;CT;13/01/2022 18:46;;Repo_20220113190100Repo_20220114090100Repo_20220114120100Repo_20220114121600Repo_20220117111600Repo_20220117120100Repo_20220117160100Repo_20220117171600Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;U010890;534360;13/01/2022 18:29;;535225;
oest/cmd/ESPD3802.cmd;535939;91532;SPIRA: 91532 :Spira:91532 On met des double cotes dans les "if" pour ?\195?\169viter des messages d'erreur;CE;2022/01/28 13:52;;;;;frdev14;535938;2022-01-28 13:49:26 ;;;
oest/cmd/ESPD3802.cmd;535945;91532;SPIRA: 91532 :Spira:91532 On met des double cotes dans les "if" pour ?\195?\169viter des messages d'erreur;CE;2022/01/28 14:07;;;;;frdev14;535944;2022-01-28 14:07:26 ;;;
oest/cmd/ESPD3810.cmd;532695;101025;SPIRA: 101025 Copy from 3K_DELIVERY;CT;23/12/2021 15:18;;Repo_20211223153100Repo_20211223180100Repo_20211224104600Repo_20211224143102Repo_20211224153100Repo_20211224161600Repo_20211227204600Repo_20211228151600Repo_20211228181602Repo_20211229160100Repo_20211230134600Repo_20220104130100Repo_20220104153103Repo_20220105164600Repo_20220105173123Repo_20220105194600Repo_20220106090100Repo_20220106094600Repo_20220106100100Repo_20220106170100Repo_20220107120100Repo_20220107134600Repo_20220107171600Repo_20220107174600Repo_20220107180100Repo_20220110094600Repo_20220110143103Repo_20220110180100Repo_20220111120100Repo_20220111143100Repo_20220111150100Repo_20220111163100Repo_20220111164600Repo_20220112153842Repo_20220112164600Repo_20220112171600Repo_20220113154600Repo_20220113160100Repo_20220113163103Repo_20220113164600Repo_20220113180100Repo_20220113184600Repo_20220113190100Repo_20220114090100Repo_20220114120100Repo_20220114121600Repo_20220117111600Repo_20220117120100Repo_20220117160100Repo_20220117171600Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;U004311;532691;21/12/2021 12:21;;535225;
oest/cmd/ESPD3860.cmd;535072;96729;SPIRA: 96729 SPIRA 96729 DElta posting I4I;TBC;20/01/2022 16:21;;;;;frdev14;535062;20/01/2022 16:19;;535225;
oest/cmd/ESPD3861.cmd;535074;96729;SPIRA: 96729 SPIRA 96729 DElta posting I4I;TBC;20/01/2022 16:21;;;;;frdev14;535062;20/01/2022 16:19;;535225;
oest/cmd/ESPD3911.cmd;533237;101117;SPIRA: 101117 :spira:101117 Adaptation a la norme EBS;CT;04/01/2022 15:25;;Repo_20220104153103Repo_20220105164600Repo_20220105173123Repo_20220105194600Repo_20220106090100Repo_20220106094600Repo_20220106100100Repo_20220106170100Repo_20220107120100Repo_20220107134600Repo_20220107171600Repo_20220107174600Repo_20220107180100Repo_20220110094600Repo_20220110143103Repo_20220110180100Repo_20220111120100Repo_20220111143100Repo_20220111150100Repo_20220111163100Repo_20220111164600Repo_20220112153842Repo_20220112164600Repo_20220112171600Repo_20220113154600Repo_20220113160100Repo_20220113163103Repo_20220113164600Repo_20220113180100Repo_20220113184600Repo_20220113190100Repo_20220114090100Repo_20220114120100Repo_20220114121600Repo_20220117111600Repo_20220117120100Repo_20220117160100Repo_20220117171600Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;frdev14;533227;04/01/2022 14:57;;535225;
oest/cmd/ESPD4000.cmd;532695;101295;SPIRA: 101295 Copy from 3K_DELIVERY;CE;2022/01/21 10:48;;;;;U004311;532691;2021-12-21 12:21:01 ;;;
oest/cmd/ESPD4000.cmd;535208;101295;SPIRA: 101295 Copy la version 3K;CT;21/01/2022 11:11;;Repo_20220121111600;;;frdev11;535204;21/01/2022 11:10;;535225;
oest/cmd/ESPD8830.cmd;533236;101117;SPIRA: 101117 :spira:101117 Adaptation a la norme EBS;CE;2022/01/04 15:25;;;;;frdev14;533227;2022-01-04 14:57:03 ;;;
oest/cmd/ESPD8830.cmd;534141;101117;SPIRA: 101117 :spira:101117 - Suppression du traitement EBS dans ce shell -> NON annul?\195?\169; on le laisse.;CE;2022/01/12 14:49;;;;;frdev14;534140;2022-01-12 14:48:52 ;;
oest/cmd/ESPJ0092.cmd;533657;99999;SPIRA: 99999 spira 99999 Bug fix Taille Segment PERICASE;CT;07/01/2022 17:04;;Repo_20220107171600Repo_20220107174600Repo_20220107180100Repo_20220110094600Repo_20220110143103Repo_20220110180100Repo_20220111120100Repo_20220111143100Repo_20220111150100Repo_20220111163100Repo_20220111164600Repo_20220112153842Repo_20220112164600Repo_20220112171600Repo_20220113154600Repo_20220113160100Repo_20220113163103Repo_20220113164600Repo_20220113180100Repo_20220113184600Repo_20220113190100Repo_20220114090100Repo_20220114120100Repo_20220114121600Repo_20220117111600Repo_20220117120100Repo_20220117160100Repo_20220117171600Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;U006596;533655;07/01/2022 17:03;;535225;
