component;Delivery revision;SPIRA;Label;Deploy;delivery date;Spot number;OTS Revision;SPOC revision;Error Type;user;dev revision;dev date;deploy date;csv revision
orfr/sql/dml/PRD/RFR_86962_Insert_4_TDETTRS.sql;453465;86962;SPIRA: 86962 [Shiva Akhileswaran]:#Spira 86962#;CT;10/07/2020 19:46;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;USUAKSH;453432;10/07/2020 16:01;;458718;
oest/sc/ESFC3691.c;435104;79845;SPIRA: 79845 branch created;CT;10/06/2020 13:51;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U004311;446156;14/05/2020 12:16;;458718;
oest/sc/ESTC2032.c;448595;81547;SPIRA: 81547 revert correction from 81547;CT;08/06/2020 18:36;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U008291;448659;08/06/2020 18:33;;458718;
oest/cmd/ESFD3863.cmd;453639;85996;SPIRA: 85996 AGD - Spira #85996 - delivery of cmds;CT;15/07/2020 18:15;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U008944;453634;15/07/2020 18:13;;458718;
oest/cmd/ESFD3026.cmd;454685;OPTIM_ESID2030;SPIRA: OPTIM_ESID2030 -mOptim ESID2030;CT;23/07/2020 17:14;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;frdev11;454678;23/07/2020 17:06;;458718;
oest/cmd/ESIJ0802.cmd;454441;88748;SPIRA: 88748 sbehague - spira 88747 report 3H;CT;22/07/2020 15:51;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107;;;U001243;454438;22/07/2020 15:49;;457634;
ocpt/sc/CPTC01.c;456338;CG-NA-80768;SPIRA: 80768 Parth-SPIRA#80768;CT;05/08/2020 13:03;;Repo_202008060949Repo_202008070949Repo_202008071121Repo_202008100935Repo_202008110949Repo_202008121849Repo_202008140949Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435;;;U004776;456337;05/08/2020 12:53;;458347;
oest/env/ESFD1800.env;452209;87674;SPIRA: 87674 sbehague - spira 87674;CT;03/07/2020 10:18;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U001243;451573;30/06/2020 15:17;;458718;
oest/sql/dml/PRD/Spira89188_Insert_new_Msg_TMESSAGE.sql;458044;89188;SPIRA: 89188 sbehague - spira 89188;CT;19/08/2020 14:40;;Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U001243;458042;19/08/2020 14:36;;458718;
otrt/sql/ddl/PRD/SPIRA_86166_BTRT_ALT_TFAMCHG.tab;458000;CG-UAT#1-86166;SPIRA: 86166 [Chandan Patel] IFRS17 Spira #86166# Changes;CT;19/08/2020 13:22;;Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U007650;457994;19/08/2020 13:18;;458718;
oest/prm/ESIJ0800.prm;457575;87212;SPIRA: 87212 sbehague - spira 87212;CT;17/08/2020 09:49;;Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U001243;457362;14/08/2020 16:14;;458718;
oest/sc/ESFC3740.h;457381;87876;SPIRA: 87876 spira 87876 change definition;CT;14/08/2020 16:24;;Repo_202008141649;;;U008652;457358;14/08/2020 16:00;;457406;
orfr/sql/dml/PRD/Spira_88027_BREF_TMESSAGE.sql;456604;CG-UAT#1-88027;SPIRA: 88027 Sohal-Spira #88707 - Changes on the error message and control for the prebooking paid claims amounts with SOLR.;CT;07/08/2020 08:48;;Repo_202008070949Repo_202008071121Repo_202008100935Repo_202008110949Repo_202008121849Repo_202008140949Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U001619;454056;20/07/2020 16:35;;458718;
oest/cmd/ESTS0033.cmd;456200;CG-UAT#1-88348;SPIRA: 88348 CAS - Spira #88348 - Add new file + new syncsort for NCB ndic file + modify creation of file ncb ndic;CT;03/08/2020 17:40;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U009794;456193;03/08/2020 14:22;;458718;
oest/sql/ddl/PRD/IFRS17_ARCHI_032_MAPPING_3I_DELTA.sql;458495;85996;SPIRA: 85996 21/08/2020 BRIAND Nicolas : spira 85996 Profitability interface;Y;21/08/2020 11:35;;;;;frdev14;458493;21/08/2020 11:25;;458498;
orfr/sql/dml/PRD/SPIRA_83935_NOTIFPSTYPE_450.sql;456418;CG-UAT#1-83935;SPIRA: 83935 [Shagufta] Spira #83935 fixed;CT;07/08/2020 12:34;;Repo_202008100935Repo_202008110949Repo_202008121849Repo_202008140949Repo_202008141649Repo_202008141807Repo_202008171007;;;U006862;456416;06/08/2020 08:10;;457598;
oest/sc/ESTC1016.c;454166;CG-UAT#1-81022;SPIRA: 81022 81022 - NDIC;CT;22/07/2020 12:52;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;KBagwe;454152;21/07/2020 11:24;;458718;
oest/cmd/ESFT0000.cmd;448647;82719;SPIRA: 82719 SPIRA 82719 : comment ESFT0002 - ICR/CSF files;CT;08/06/2020 17:06;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U007314;448646;08/06/2020 17:04;;458718;
orfr/sql/dml/PRD/RFR_86962_Insert_2_TTRS.sql;453463;86962;SPIRA: 86962 [Shiva Akhileswaran]:#Spira 86962#;CT;10/07/2020 19:46;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;USUAKSH;453432;10/07/2020 16:01;;458718;
oest/sc/ESTC1075.c;449031;82584;SPIRA: 82584 SPIRA 82584 IO management in cashflow and discount calculation optimization;CT;10/06/2020 15:54;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U007782;447309;27/05/2020 11:25;;458718;
oret/sc/RETC0206.h;452281;88219;SPIRA: 88219 spira 88219;CT;03/07/2020 13:55;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;FRXB477;452261;03/07/2020 12:48;;458718;
oest/cmd/ESFT0003.cmd;450894;82718;SPIRA: 82718 SPIRA 82718 : transition : bugfix GTRGRO;CT;25/06/2020 17:51;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U007314;450893;25/06/2020 17:48;;458718;
ocpt/sql/proc/PRD/BCTA_PsRGSSPR_04_O2.prc;455102;CG-UAT#1-84809;SPIRA: 84809 Aravinda-SPIRA #84809- Improve statement [part 1];CT;05/08/2020 13:13;;Repo_202008051535Repo_202008060949Repo_202008070949Repo_202008071121Repo_202008100935Repo_202008110949Repo_202008121849Repo_202008140949Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U005635;455084;27/07/2020 23:47;;458718;
oest/cmd/ESFD3871.cmd;456901;87876;SPIRA: 87876 spira 87876 REQ08.01- Discount accounting rules review;CT;11/08/2020 11:10;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U008652;456772;10/08/2020 12:52;;458718;
oest/sql/proc/PRD/BEST_PsPeriFac_01.prc;456316;87324;SPIRA: 87324 spira 87324 DUMMY CONTRACT;CT;05/08/2020 11:29;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U006596;456309;05/08/2020 11:09;;458718;
oest/cmd/ESFD3751.cmd;452419;86550;SPIRA: 86550 CAS - Spira #86550 - Update the CSM Cashflows on the particular case of the UOA being Profitable at Previous quarter and Onerous at Current quarter CMD part;CT;06/07/2020 12:07;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U009794;452404;06/07/2020 11:29;;458718;
orfr/sql/dml/PRD/SPIRA_86668_Update_TNOTIFTMPLT.sql;456329;CG-UAT#1-86668;SPIRA: 86668 Abhishek-SPIRA #86668-Creation of Notification 183 for claim directly rejected by TA;CT;05/08/2020 14:03;;Repo_202008060949Repo_202008070949Repo_202008071121Repo_202008100935Repo_202008110949Repo_202008121849Repo_202008140949Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U008912;456263;04/08/2020 14:11;;458718;
oest/cmd/ESFD3672.cmd;457194;87876;SPIRA: 87876 SPIRA 87876;CT;13/08/2020 14:19;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U007931;457193;13/08/2020 14:19;;458718;
oest/cmd/ESFD3740.cmd;457871;87876;SPIRA: 87876 spira 87876 gestion des futures;CT;18/08/2020 11:58;;Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U008652;457837;18/08/2020 09:52;;458718;
oest/cmd/ESTS0028.cmd;454061;85996;SPIRA: 85996 Briand-SPIRA #85996 - Sort modification on ESTS 0028 00289 and 0030;CT;20/07/2020 17:03;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U011095;454041;20/07/2020 14:59;;458718;
otec/cmd/reportLogs.cmd;449203;0;SPIRA: 00000 AGD : reportLogs;CT;11/06/2020 11:40;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435;;;U008944;449197;11/06/2020 11:32;;458318;
oest/cmd/ESFD3741.cmd;458629;87876;SPIRA: 87876 spira 87876 : fix mapping;Y;21/08/2020 17:30;;;;;U008652;458628;21/08/2020 17:28;;458718;
oest/sql/proc/PRD/BEST_PtEGPICALCI17G.prc;453074;CG-UAT#1-71007;SPIRA: 71007 71007;CT;08/07/2020 16:55;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535;;;KBagwe;453073;08/07/2020 16:51;;458077;
oest/cmd/ESID0562.cmd;454554;86536;SPIRA: 86536 :spira:86536 Revue de la gestion de FCTREST;CT;23/07/2020 10:10;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;frdev14;454551;23/07/2020 09:58;;458718;
oest/sql/proc/PRD/BTRT_PuSECIFRS_03.prc;457777;CG-UAT#1-85996;SPIRA: 85996 AGD - Spira #85996 - delivery of cmds and sp for the db update;CT;20/08/2020 10:26;;Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U008944;457773;17/08/2020 16:39;;458718;
oest/cmd/ESTS0009.cmd;450628;87717;SPIRA: 87717 AGD : 87717 - fix LKI recovery;CT;23/06/2020 16:43;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U008944;450623;23/06/2020 16:07;;458718;
oest/env/ESFD3910.env;453020;87674;SPIRA: 87674 sbehague - spira 87674;CT;08/07/2020 15:38;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U001243;452082;02/07/2020 11:45;;458718;
oest/sql/proc/PRD/BEST_PiTLIFPLN_02_O2.prc;457709;82751;SPIRA: 82751 BEL:82751-Il faut pouvoir charger des ajustements plan sur les exercices fictifs;CT;17/08/2020 14:09;;Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U008291;457706;17/08/2020 13:57;;458718;
oest/cmd/ESID3631.cmd;448624;82710;SPIRA: 82710 SPIRA 86487;CT;08/06/2020 16:30;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U007931;447156;25/05/2020 18:17;;458718;
oest/cmd/ESFD3025.cmd;454684;OPTIM_ESID2030;SPIRA: OPTIM_ESID2030 -mOptim ESID2030;CT;23/07/2020 17:13;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;frdev11;454678;23/07/2020 17:06;;458718;
otec/sc/estserv.c;449479;87865;SPIRA: 87865 87865 NRT TRAITES;CT;18/06/2020 14:17;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435;;;U006596;449478;12/06/2020 16:55;;458347;
oest/cmd/ESID3027.cmd;451601;88060;SPIRA: 88060 BEL : 88060 : replace EST_FTRANSCODEVRET whith EST_FTRANSCODE;CT;13/08/2020 10:47;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U008291;451600;30/06/2020 16:01;;458718;
oret/sql/ddl/PRD/BRET_SPIRA_87789_TRETIFRS.tab;449294;87789;SPIRA: 87789 Spira 87789 [NLD] Add 6 columns to table TRETIFRS + reorder;CT;11/06/2020 15:09;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U008652;449290;11/06/2020 15:07;;458718;
orfr/sql/dml/PRD/RFR_86962_Insert_6_TSUBTRSESB.sql;453467;86962;SPIRA: 86962 [Shiva Akhileswaran]:#Spira 86962#;CT;10/07/2020 19:46;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;USUAKSH;453432;10/07/2020 16:01;;458718;
orfr/sql/dml/PRD/SPIRA_89152_MSGSRCNAME_CF.sql;456601;CG-UAT#1-89152;SPIRA: 89152 Abhishek-SPIRA #89152-General code MSGSRCNAME_CF for Eproc Added;CT;07/08/2020 08:39;;Repo_202008070949Repo_202008071121Repo_202008100935Repo_202008110949Repo_202008121849Repo_202008140949Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U008912;456600;07/08/2020 08:10;;458718;
oest/cmd/ESFD1801.cmd;452221;87674;SPIRA: 87674 sbehague - spira 87674;CT;03/07/2020 10:36;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U001243;451576;30/06/2020 15:31;;458718;
oest/sc/ESFC3740.h;458065;87876;SPIRA: 87876 spira 87876 : change CSM condition;CT;19/08/2020 15:28;;Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U008652;457931;18/08/2020 18:47;;458718;
oest/cmd/ESPD8001.cmd;454559;86536;SPIRA: 86536 :spira:86536 Revue de la gestion de FCTREST;CT;23/07/2020 10:10;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;frdev14;454551;23/07/2020 09:58;;458718;
oest/sql/proc/INF/BRET_PsOmegaExtract.prc;454995;CG-UAT#1-84457;SPIRA: 84457 Arnaud-SPIRA #84457-Adding the batch ESFT0010, for Transition: Generation of the omega 2 extract for BTRT/BFAC/BRET;CT;05/08/2020 10:04;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U009520;451565;30/06/2020 14:58;;458718;
oest/cmd/ESFD2001B.cmd;451699;84317;SPIRA: 84317 Spira  84317 : optimisation 2000;CT;23/07/2020 10:20;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435;;;frdev11;448786;09/06/2020 16:39;;458343;
otrt/sql/dml/PRD/TRT_87030_PRIC_6_10_11.sql;451288;CG-UAT#1-87030;SPIRA: 87030 84508, 87030;CT;29/06/2020 15:02;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;KBagwe;451291;29/06/2020 12:48;;458718;
oest/cmd/ESPD3622.cmd;441364;86220;SPIRA: 86220 branch created;CT;08/06/2020 14:32;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U004311;446156;14/05/2020 12:16;;458718;
oest/cmd/ESID3851.cmd;454464;88544;SPIRA: 88544 spira 88544 Filter DAC IFRS 17 in SAP interface;CT;22/07/2020 16:35;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U008652;454332;22/07/2020 12:36;;458718;
oest/cmd/ESFD8004.cmd;452781;84242;SPIRA: 84242 CAS - Spira #84242 - Update ESFD8001, ESFD8001 and ESFD80004 for not update CLO_Date during transition;CT;07/07/2020 15:13;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535;;;U009794;450440;22/06/2020 15:59;;458077;
oest/sql/proc/PRD/BEST_PsNCBExtract.prc;456202;CG-UAT#1-88348;SPIRA: 88348 CAS - Spira #88348 - Add new file + new syncsort for NCB ndic file + modify creation of file ncb ndic;CT;03/08/2020 17:40;;Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U009794;456193;03/08/2020 14:22;;458718;
oest/sc/ESFC3741.c;458720;87876;SPIRA: 87876 spira 87876 : Fix 46061 and remove retro one day gain UAT#1;TBC;2020/08/24 12:21;;;;;U008652;458710;2020-08-24 11:55:29 ;;;
otrt/sql/proc/PRD/BTRT_PiCTRREF_01.prc;456815;CG-UAT#1-83596;SPIRA: 83596 Aravinda-SPIRA #83596- Develop Interface between a new application called 'Referee' and Omega [GUI part 4];CT;10/08/2020 18:29;;Repo_202008110949Repo_202008121849Repo_202008140949Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;U005635;456814;10/08/2020 18:11;;458718;
orfr/sql/dml/PRD/RFR_88969_2_Insert_TSUBTRS.sql;456677;88969;SPIRA: 88969 [Shiva A]:#Spira 88969#;CT;11/08/2020 17:51;;Repo_202008121849Repo_202008140949Repo_202008141649Repo_202008141807Repo_202008171007Repo_202008171107Repo_202008171607Repo_202008180949Repo_202008191407Repo_202008191535Repo_202008201435Repo_202008201749Repo_202008201807Repo_202008201835Repo_202008210921Repo_202008210949Repo_202008211035Repo_202008211207Repo_202008211249Repo_202008211407Repo_202008211421;;;USUAKSH;456993;11/08/2020 17:22;;458718;
orfr/sql/dml/PRD/SPIRA_83935_NOTIFTMPLT_451.sql;456418;CG-UAT#1-83935;SPIRA: 83935 [Shagufta] Spira #83935 fixed;CT;07/08/2020 12:34;;Repo_202008100935Repo_202008110949Repo_202008121849Repo_202008140949Repo_202008141649Repo_202008141807Repo_202008171007;;;U006862;456416;06/08/2020 08:10;;457598;
oest/cmd/ESTS0011.cmd;458584;CG-UAT#1-88158;SPIRA: 88158 CAS - Spira #88158 - FIx Technical Issues + Issues on retro + UAT#1;Y;21/08/2020 14:37;;;;;U009794;458578;21/08/2020 14:29;;458718;
